title;link;published;language
더 위켄드, 뉴진스 샤라웃 'Super Shy'' - 금강일보;https://news.google.com/rss/articles/CBMiOGh0dHA6Ly93d3cuZ2dpbGJvLmNvbS9uZXdzL2FydGljbGVWaWV3Lmh0bWw_aWR4bm89OTg0MjUz0gEA?oc=5;2023-07-22 08:58:01;0
'음중' 뉴진스VS엑소VS정국, 대상 후보 수준 1위 후보 스케일 - 조선비즈 - 조선비즈;https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vYml6LmNob3N1bi5jb20vZW50ZXJ0YWlubWVudC9lbnRlcl9nZW5lcmFsLzIwMjMvMDcvMjIvS1FJSEZZVVNDNzRQNldYM0NZMjRMS1dWQlEv0gFoaHR0cHM6Ly9iaXouY2hvc3VuLmNvbS9lbnRlcnRhaW5tZW50L2VudGVyX2dlbmVyYWwvMjAyMy8wNy8yMi9LUUlIRllVU0M3NFA2V1gzQ1kyNExLV1ZCUS8_b3V0cHV0VHlwZT1hbXA?oc=5;2023-07-22 06:40:00;0
NewJeans' streaming team apologizes for using a streaming API ... - allkpop;https://news.google.com/rss/articles/CBMiowFodHRwczovL3d3dy5hbGxrcG9wLmNvbS9hcnRpY2xlLzIwMjMvMDcvbmV3amVhbnMtc3RyZWFtaW5nLXRlYW0tYXBvbG9naXplcy1mb3ItdXNpbmctYS1zdHJlYW1pbmctYXBpLWRlc2lnbmVkLWJ5LWJ0c3Mtc3RyZWFtaW5nLWluZm9ybWF0aW9uLXRlYW0td2l0aG91dC1wZXJtaXNzaW9u0gEA?oc=5;2023-07-22 06:40:00;1
적수 없는 임영웅, 방탄소년단x뉴진스까지 꺾었다..가수 브랜드 평판 1위 - 조선비즈 - 조선비즈;https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vYml6LmNob3N1bi5jb20vZW50ZXJ0YWlubWVudC9lbnRlcl9nZW5lcmFsLzIwMjMvMDcvMjIvQTdTSjQ1WU81NkdDTTVMSzRCUUNDQUxIMk0v0gFoaHR0cHM6Ly9iaXouY2hvc3VuLmNvbS9lbnRlcnRhaW5tZW50L2VudGVyX2dlbmVyYWwvMjAyMy8wNy8yMi9BN1NKNDVZTzU2R0NNNUxLNEJRQ0NBTEgyTS8_b3V0cHV0VHlwZT1hbXA?oc=5;2023-07-21 23:52:00;0
New Music Friday: Listen To New Songs From Travis Scott, Britney ... - The GRAMMYs;https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmdyYW1teS5jb20vbmV3cy9uZXctbXVzaWMtZnJpZGF5LWp1bHktMjEtdHJhdmlzLXNjb3R0LWJhZC1idW5ueS10aGUtd2Vla25kLWstcG9wLW5ld2plYW5zLWJyaXRuZXktc3BlYXJzLXNvbmdz0gEA?oc=5;2023-07-21 20:15:01;1
NewJeans Make Triumphant Return With Second EP ‘Get Up’: Stream It Now - Billboard;https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmJpbGxib2FyZC5jb20vbXVzaWMvbXVzaWMtbmV3cy9uZXdqZWFucy1nZXQtdXAtZXAtc3RyZWFtLWl0LW5vdy0xMjM1Mzc2Mjk3L9IBW2h0dHBzOi8vd3d3LmJpbGxib2FyZC5jb20vbXVzaWMvbXVzaWMtbmV3cy9uZXdqZWFucy1nZXQtdXAtZXAtc3RyZWFtLWl0LW5vdy0xMjM1Mzc2Mjk3L2FtcC8?oc=5;2023-07-21 18:14:23;1
New Music Friday: Stream new projects from Babyface Ray, NewJeans, Blur, and more - The FADER;https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LnRoZWZhZGVyLmNvbS8yMDIzLzA3LzIxL25ldy1tdXNpYy1mcmlkYXktc3RyZWFtLW5ldy1wcm9qZWN0cy1mcm9tLWJhYnlmYWNlLXJheS1uZXdqZWFucy1ibHVyLWFuZC1tb3Jl0gF1aHR0cHM6Ly93d3cudGhlZmFkZXIuY29tLzIwMjMvMDcvMjEvbmV3LW11c2ljLWZyaWRheS1zdHJlYW0tbmV3LXByb2plY3RzLWZyb20tYmFieWZhY2UtcmF5LW5ld2plYW5zLWJsdXItYW5kLW1vcmUvYW1w?oc=5;2023-07-21 12:49:55;1
Watch 'Music Bank' Live feat. NewJeans, NCT DREAM ... - allkpop;https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LmFsbGtwb3AuY29tL3ZpZGVvLzIwMjMvMDcvd2F0Y2gtbXVzaWMtYmFuay1saXZlLWZlYXQtbmV3amVhbnMtbmN0LWRyZWFtLXplcm9iYXNlb25lLW1vcmXSAQA?oc=5;2023-07-21 07:27:00;1
NewJeans - ASAP (English Lyrics + Audio) - Music Mundial News;https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3Lm11c2ljbXVuZGlhbC5jb20vZW4vMjAyMy8wNy8yMC9uZXdqZWFucy1hc2FwLWVuZ2xpc2gtbHlyaWNzL9IBTGh0dHBzOi8vd3d3Lm11c2ljbXVuZGlhbC5jb20vZW4vMjAyMy8wNy8yMC9uZXdqZWFucy1hc2FwLWVuZ2xpc2gtbHlyaWNzL2FtcC8?oc=5;2023-07-21 04:23:31;1
Watch NewJeans' exciting music video for new single 'ETA' - NME;https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3Lm5tZS5jb20vbmV3cy9tdXNpYy9uZXdqZWFucy1taW5pLWFsYnVtLWdldC11cC1yZWxlYXNlLWRhdGUtdGVhc2Vycy0zNDU3NzEw0gEA?oc=5;2023-07-21 04:20:53;1
"BTS 정국·한소희, 뉴진스x'노개런티' 양조위, ""이게 되네"" [Oh!쎈 이슈] - 조선비즈 - 조선비즈";https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vYml6LmNob3N1bi5jb20vZW50ZXJ0YWlubWVudC9lbnRlcl9nZW5lcmFsLzIwMjMvMDcvMjEvV0tLWkxLQjZLUkFPSVVCWTRYSjVVVFNMM1Uv0gFoaHR0cHM6Ly9iaXouY2hvc3VuLmNvbS9lbnRlcnRhaW5tZW50L2VudGVyX2dlbmVyYWwvMjAyMy8wNy8yMS9XS0taTEtCNktSQU9JVUJZNFhKNVVUU0wzVS8_b3V0cHV0VHlwZT1hbXA?oc=5;2023-07-20 11:29:00;0
정호연→양조위, 뉴진스 신곡 MV 출연..'역대급 만남' - 하퍼스바자;https://news.google.com/rss/articles/CBMiLWh0dHBzOi8vd3d3LmhhcnBlcnNiYXphYXIuY28ua3IvYXJ0aWNsZS83OTMxMNIBAA?oc=5;2023-07-20 05:37:54;0
가장 새로운 뉴진스, 또 다른 민지 - 보그 코리아;https://news.google.com/rss/articles/CBMingFodHRwczovL3d3dy52b2d1ZS5jby5rci8yMDIzLzA3LzIwLyVFQSVCMCU4MCVFQyU5RSVBNS0lRUMlODMlODglRUIlQTElOUMlRUMlOUElQjQtJUVCJTg5JUI0JUVDJUE3JTg0JUVDJThBJUE0LSVFQiU5OCU5MC0lRUIlOEIlQTQlRUIlQTUlQjgtJUVCJUFGJUJDJUVDJUE3JTgwL9IBAA?oc=5;2023-07-20 00:59:55;0
NewJeans Play Angels & Watch Cupid’s Love Story Unfold in ‘Cool With You’ Videos: Watch - Billboard;https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmJpbGxib2FyZC5jb20vbXVzaWMvbXVzaWMtbmV3cy9uZXdqZWFucy1jb29sLXdpdGgteW91LXZpZGVvcy13YXRjaC0xMjM1Mzc1MDEzL9IBXmh0dHBzOi8vd3d3LmJpbGxib2FyZC5jb20vbXVzaWMvbXVzaWMtbmV3cy9uZXdqZWFucy1jb29sLXdpdGgteW91LXZpZGVvcy13YXRjaC0xMjM1Mzc1MDEzL2FtcC8?oc=5;2023-07-19 22:31:36;1
BTS·TXT·엔하이픈·르세라핌·뉴진스, 각양각색 美 빌보드 톱 질주 - 전자신문;https://news.google.com/rss/articles/CBMiJWh0dHBzOi8vd3d3LmV0bmV3cy5jb20vMjAyMzA3MTkwMDAyNTjSAQA?oc=5;2023-07-19 06:20:43;0
"""이럴 거면 속옷만 입지?”..뉴진스, 카즈하, 엄정화까지 자꾸 벗는 이유 ... - 오토트리뷴";https://news.google.com/rss/articles/CBMiPmh0dHBzOi8vd3d3LmF1dG90cmlidW5lLmNvLmtyL25ld3MvYXJ0aWNsZVZpZXcuaHRtbD9pZHhubz05MDIx0gEA?oc=5;2023-07-19 03:29:20;0
NewJeans at Lollapalooza 2023: What to know about Bunnyland - NME;https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3Lm5tZS5jb20vZW5fYXUvbmV3cy9tdXNpYy9uZXdqZWFucy1idW5ueWxhbmQtbG9sbGFwYWxvb3phLTIwMjMtMzQ3MDM0OdIBAA?oc=5;2023-07-19 02:46:43;1
New photos from 'Vogue Korea' reveal a closer look at NewJeans ... - allkpop;https://news.google.com/rss/articles/CBMijQFodHRwczovL3d3dy5hbGxrcG9wLmNvbS9hcnRpY2xlLzIwMjMvMDcvbmV3LXBob3Rvcy1mcm9tLXZvZ3VlLWtvcmVhLXJldmVhbC1hLWNsb3Nlci1sb29rLWF0LW5ld2plYW5zLW1pbmppcy1zdHVubmluZy1hbmQtZGlzdGluY3RpdmUtZmVhdHVyZXPSAQA?oc=5;2023-07-18 20:57:00;1
The Weeknd Gives A Shoutout To NewJeans — But Korean ... - Koreaboo;https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LmtvcmVhYm9vLmNvbS9uZXdzL3dlZWtuZC1naXZlcy1zaG91dG91dC1uZXdqZWFucy1rb3JlYW4tbmV0aXplbnMtbWl4ZWQtcmV2aWV3cy1oYm8taWRvbC_SAQA?oc=5;2023-07-18 11:18:48;1
왁킹, 파워퍼프걸의 등장… 뉴진스 선공개곡 또 터졌다 - 한국일보;https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vd3d3Lmhhbmtvb2tpbGJvLmNvbS9OZXdzL1JlYWQvQTIwMjMwNzE4MTM1NDAwMDQ5MTXSAQA?oc=5;2023-07-18 07:00:49;0
BTS, NewJeans, BLACKPINK, & IVE are the top ranking K-Pop idol ... - allkpop;https://news.google.com/rss/articles/CBMiiQFodHRwczovL3d3dy5hbGxrcG9wLmNvbS9hcnRpY2xlLzIwMjMvMDcvYnRzLW5ld2plYW5zLWJsYWNrcGluay1pdmUtYXJlLXRoZS10b3AtcmFua2luZy1rLXBvcC1pZG9sLWdyb3Vwcy1pbi10ZXJtcy1vZi1icmFuZC12YWx1ZS1mb3ItanVsedIBAA?oc=5;2023-07-18 00:04:00;1
NewJeans, (G)I-DLE, and Jungkook top Instiz chart for the fourth ... - allkpop;https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LmFsbGtwb3AuY29tL2FydGljbGUvMjAyMy8wNy9uZXdqZWFucy1naS1kbGUtYW5kLWp1bmdrb29rLXRvcC1pbnN0aXotY2hhcnQtZm9yLXRoZS1mb3VydGgtd2Vlay1vZi1qdWx5LTIwMjPSAQA?oc=5;2023-07-17 07:00:00;1
"""Are They Siblings?"" A Handsome Korean Athlete Is Gaining ... - Koreaboo";https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LmtvcmVhYm9vLmNvbS9uZXdzL25ld2plYW5zLW1pbmppLWhhbmRzb21lLWtvcmVhbi1hdGhsZXRlLXVuY2FubnktcmVzZW1ibGFuY2Uv0gEA?oc=5;2023-07-17 07:00:00;1
Netizens say NewJeans' Danielle is like a real-life doll with her ... - allkpop;https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmFsbGtwb3AuY29tL2FydGljbGUvMjAyMy8wNy9uZXRpemVucy1zYXktbmV3amVhbnMtZGFuaWVsbGUtaXMtbGlrZS1hLXJlYWwtbGlmZS1kb2xsLXdpdGgtaGVyLXN1cGVyLXNoeS12aXN1YWxz0gEA?oc=5;2023-07-17 01:26:44;1
NewJeans To Drop “Cool With You” Music Video - Koreaboo;https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3LmtvcmVhYm9vLmNvbS9uZXdzL25ld2plYW5zLWRyb3AtY29vbHdpdGh5b3UtbXVzaWMtdmlkZW8v0gEA?oc=5;2023-07-16 07:00:00;1
"""Please Don't Cancel Me"": Circle Chart Director Makes Polarizing ... - Koreaboo";https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy5rb3JlYWJvby5jb20vc3Rvcmllcy9wbGVhc2UtZG9udC1jYW5jZWwtY2lyY2xlLWNoYXJ0LWRpcmVjdG9yLW1ha2VzLXBvbGFyaXppbmctc3RhdGVtZW50cy1uZXdqZWFucy1sZS1zc2VyYWZpbS1naWRsZS_SAQA?oc=5;2023-07-16 07:00:00;1
뉴진스 ‘하입 보이’ 프로듀서 250의 ‘뽕 차오른’ 무대 - 경향신문;https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbS5raGFuLmNvLmtyL2FydGljbGUvMjAyMzA3MTYxNjA4MDAx0gFIaHR0cHM6Ly9tLmtoYW4uY28ua3IvY3VsdHVyZS9jdWx0dXJlLWdlbmVyYWwvYXJ0aWNsZS8yMDIzMDcxNjE2MDgwMDEvYW1w?oc=5;2023-07-16 07:00:00;0
르세라핌, 컴백 동시 '인기가요' 1위..엑소→뉴진스 컴백[종합] - 조선비즈 - 조선비즈;https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vYml6LmNob3N1bi5jb20vZW50ZXJ0YWlubWVudC9lbnRlcl9nZW5lcmFsLzIwMjMvMDcvMTYvSVBNTjUzVElGUzNEWFpWQ1Q3RjNXWkRPWlkv0gFoaHR0cHM6Ly9iaXouY2hvc3VuLmNvbS9lbnRlcnRhaW5tZW50L2VudGVyX2dlbmVyYWwvMjAyMy8wNy8xNi9JUE1ONTNUSUZTM0RYWlZDVDdGM1daRE9aWS8_b3V0cHV0VHlwZT1hbXA?oc=5;2023-07-16 07:00:00;0
LE SSERAFIM wins #1 on 'Inkigayo' + Performances from ... - allkpop;https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmFsbGtwb3AuY29tL2FydGljbGUvMjAyMy8wNy9sZS1zc2VyYWZpbS13aW5zLTEtb24taW5raWdheW8tcGVyZm9ybWFuY2VzLWZyb20temVyb2Jhc2VvbmUtZXhvLW5ld2plYW5zLWFuZC1tb3Jl0gEA?oc=5;2023-07-15 23:50:47;1
사직구장에 뉴진스 민지가 떴다? [2023 올스타] - 조선비즈 - 조선비즈;https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vYml6LmNob3N1bi5jb20vc3BvcnRzL2Jhc2ViYWxsLzIwMjMvMDcvMTUvT0EyVkEzN002N0U1R09NUVlDQ05JNkZXQlkv0gFcaHR0cHM6Ly9iaXouY2hvc3VuLmNvbS9zcG9ydHMvYmFzZWJhbGwvMjAyMy8wNy8xNS9PQTJWQTM3TTY3RTVHT01RWUNDTkk2RldCWS8_b3V0cHV0VHlwZT1hbXA?oc=5;2023-07-15 09:57:00;0
뉴진스vs샤이니vs임영웅, ‘쇼 음악중심’ 1위 후보 대격돌 - 조선비즈 - 조선비즈;https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vYml6LmNob3N1bi5jb20vZW50ZXJ0YWlubWVudC9lbnRlcl9nZW5lcmFsLzIwMjMvMDcvMTUvNFdCNkVVVERWSktFUlg1VE1KVktXU0NBTEUv0gFoaHR0cHM6Ly9iaXouY2hvc3VuLmNvbS9lbnRlcnRhaW5tZW50L2VudGVyX2dlbmVyYWwvMjAyMy8wNy8xNS80V0I2RVVURFZKS0VSWDVUTUpWS1dTQ0FMRS8_b3V0cHV0VHlwZT1hbXA?oc=5;2023-07-15 07:00:00;0
Korean Netizens Discuss The Negative Impact Of Idol Ambassadors ... - Koreaboo;https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LmtvcmVhYm9vLmNvbS9uZXdzL2lkb2wtYW1iYXNzYWRvcnMtbHV4dXJ5LWJyYW5kcy1pbXBhY3Qta29yZWFuLW5ldGl6ZW5zLWRlYmF0ZS_SAQA?oc=5;2023-07-14 07:00:00;1
뉴진스·이찬혁만 전체 수록곡 뮤비 찍나? 나훈아도 한다! - 한겨레;https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vd3d3LmhhbmkuY28ua3IvYXJ0aS9jdWx0dXJlL2N1bHR1cmVfZ2VuZXJhbC8xMTAwMTEyLmh0bWzSAQA?oc=5;2023-07-14 07:00:00;0
NewJeans Becomes Fastest K-Pop Girl Group To Debut Multiple ... - soompi;https://news.google.com/rss/articles/CBMimAFodHRwczovL3d3dy5zb29tcGkuY29tL2FydGljbGUvMTYwMDc3N3dwcC9uZXdqZWFucy1iZWNvbWVzLWZhc3Rlc3Qtay1wb3AtZ2lybC1ncm91cC10by1kZWJ1dC1tdWx0aXBsZS1zb25ncy1vbi11a3Mtb2ZmaWNpYWwtc2luZ2xlcy1jaGFydC13aXRoLXN1cGVyLXNoedIBAA?oc=5;2023-07-14 07:00:00;1
뉴진스 민지의 메이크업 아이템은? - 하퍼스바자;https://news.google.com/rss/articles/CBMiLWh0dHBzOi8vd3d3LmhhcnBlcnNiYXphYXIuY28ua3IvYXJ0aWNsZS83OTEzONIBAA?oc=5;2023-07-14 07:00:00;0
뉴진스, '슈퍼 샤이'로 현지 활동 없이 美 스포티파이 톱 11위…국내에선 '파죽지세' - 서울경제 - 서울경제신문;https://news.google.com/rss/articles/CBMiK2h0dHBzOi8vd3d3LnNlZGFpbHkuY29tL05ld3NWaWV3LzI5UzRMS0RWUknSASxodHRwczovL20uc2VkYWlseS5jb20vTmV3c1ZpZXdBbXAvMjlTNExLRFZSSQ?oc=5;2023-07-14 07:00:00;0
뉴진스, 적수 없는 절대강자..2023 상반기 써클차트 싹쓸이 - 조선비즈 - 조선비즈;https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vYml6LmNob3N1bi5jb20vZW50ZXJ0YWlubWVudC9lbnRlcl9nZW5lcmFsLzIwMjMvMDcvMTQvQUVTTlE3VUc2Uk40REk2T1BXRlo1VVJZRUkv0gFoaHR0cHM6Ly9iaXouY2hvc3VuLmNvbS9lbnRlcnRhaW5tZW50L2VudGVyX2dlbmVyYWwvMjAyMy8wNy8xNC9BRVNOUTdVRzZSTjRESTZPUFdGWjVVUllFSS8_b3V0cHV0VHlwZT1hbXA?oc=5;2023-07-14 07:00:00;0
NewJeans Wows Netizens With Expensive Gifts For Fans During ... - Koreaboo;https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LmtvcmVhYm9vLmNvbS9uZXdzL25ld2plYW5zLWZhbnMtZ2lmdHMtbXVzaWMtc2hvdy1yZWNvcmRpbmctc3VwZXItc2h5L9IBAA?oc=5;2023-07-14 07:00:00;1
"""Maybe it's because Min Hee Jin produced both groups,"" Netizens ... - allkpop";https://news.google.com/rss/articles/CBMinwFodHRwczovL3d3dy5hbGxrcG9wLmNvbS9hcnRpY2xlLzIwMjMvMDcvbWF5YmUtaXRzLWJlY2F1c2UtbWluLWhlZS1qaW4tcHJvZHVjZWQtYm90aC1ncm91cHMtbmV0aXplbnMtdGFsay1hYm91dC10aGUtc2ltaWxhcml0aWVzLWJldHdlZW4tbmV3amVhbnMtYW5kLXJlZC12ZWx2ZXTSAQA?oc=5;2023-07-13 11:45:37;1
뉴진스·엑소·코요태…7월 가요계 '서머송' 대전 - 연합뉴스;https://news.google.com/rss/articles/CBMiL2h0dHBzOi8vd3d3LnluYS5jby5rci92aWV3L0FLUjIwMjMwNzEyMDgxNTAwMDA10gExaHR0cHM6Ly9tLnluYS5jby5rci9hbXAvdmlldy9BS1IyMDIzMDcxMjA4MTUwMDAwNQ?oc=5;2023-07-13 07:00:00;0
Watch: NewJeans Scores “Super Shy” 1st Win On “M Countdown ... - soompi;https://news.google.com/rss/articles/CBMiiQFodHRwczovL3d3dy5zb29tcGkuY29tL2FydGljbGUvMTYwMDQ4OXdwcC93YXRjaC1uZXdqZWFucy1zY29yZXMtc3VwZXItc2h5LTFzdC13aW4tb24tbS1jb3VudGRvd24tcGVyZm9ybWFuY2VzLWJ5LWV4by16ZXJvYmFzZW9uZS1hbmQtbW9yZdIBAA?oc=5;2023-07-13 07:00:00;1
Starship Entertainment manager criticized for allegedly shifty ... - allkpop;https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy5hbGxrcG9wLmNvbS9hcnRpY2xlLzIwMjMvMDcvc3RhcnNoaXAtZW50ZXJ0YWlubWVudC1tYW5hZ2VyLWNyaXRpY2l6ZWQtZm9yLWFsbGVnZWRseS1zaGlmdHktY29tbWVudHMtYWJvdXQtbmV3amVhbnMtcGljdHVyZXPSAQA?oc=5;2023-07-12 09:29:35;1
“To Be Paid At NewJeans' Level” — Eyewear Brand Staff Exposes ... - Koreaboo;https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmtvcmVhYm9vLmNvbS9uZXdzL2ZpZnR5LWZpZnR5LWNmLWRlYWwtbmV3amVhbnMtbGV2ZWwtcGF5bWVudC1haG4tc3VuZ2lsLWdpdmVycy1leHBvc2Uv0gEA?oc=5;2023-07-12 07:00:00;1
Best New Pop Songs This Week: Taylor Swift & NewJeans - UPROXX;https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vdXByb3h4LmNvbS9wb3AvYmVzdC1uZXctcG9wLXRheWxvci1zd2lmdC1uZXdqZWFucy1maWZ0eS1maWZ0eS_SAQA?oc=5;2023-07-11 07:00:00;1
Netizens credit an Attention-Grabbing Thumbnail for the high views ... - allkpop;https://news.google.com/rss/articles/CBMingFodHRwczovL3d3dy5hbGxrcG9wLmNvbS9hcnRpY2xlLzIwMjMvMDcvbmV0aXplbnMtY3JlZGl0LWFuLWF0dGVudGlvbi1ncmFiYmluZy10aHVtYm5haWwtZm9yLXRoZS1oaWdoLXZpZXdzLWZvci1uZXdqZWFucy1hdHRlbnRpb24tbXVzaWMtYmFuay1wZXJmb3JtYW5jZS12aWRlb9IBAA?oc=5;2023-07-11 02:34:51;1
NewJeans' Haerin displays her mesmerizing beauty in the ... - allkpop;https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy5hbGxrcG9wLmNvbS9hcnRpY2xlLzIwMjMvMDcvbmV3amVhbnMtaGFlcmluLWRpc3BsYXlzLWhlci1tZXNtZXJpemluZy1iZWF1dHktaW4tdGhlLWNvc21vcG9saXRhbi1waWN0b3JpYWwtd2l0aC1kaW9yLWJlYXV0edIBAA?oc=5;2023-07-11 01:29:09;1
방시혁이 AI 기업 인수한 이유…브루노 마스가 뉴진스 노래를 - 한겨레;https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vd3d3LmhhbmkuY28ua3IvYXJ0aS9jdWx0dXJlL2N1bHR1cmVfZ2VuZXJhbC8xMDk5Mzg3Lmh0bWzSAQA?oc=5;2023-07-10 07:00:00;0
"DEAN ""Returns"" Thanks To Viral AI-Generated NewJeans Cover - Koreaboo";https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3LmtvcmVhYm9vLmNvbS9uZXdzL2RlYW4tcmV0dXJucy12aXJhbC1haS1nZW5lcmF0ZWQtbmV3amVhbnMtY292ZXIv0gEA?oc=5;2023-07-10 07:00:00;1
코카-콜라, 글로벌 앰배서더 뉴진스 '코-크 스튜디오' 화보 공개 - 머니투데이;https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vbmV3cy5tdC5jby5rci9tdHZpZXcucGhwP25vPTIwMjMwNzEwMTgzNjQyMzUzMjLSAT1odHRwczovL20ubXQuY28ua3IvcmVuZXcvdmlld19hbXAuaHRtbD9ubz0yMDIzMDcxMDE4MzY0MjM1MzIy?oc=5;2023-07-10 07:00:00;0
NewJeans's 'Super Shy' tops streaming charts - The Korea JoongAng Daily;https://news.google.com/rss/articles/CBMibGh0dHBzOi8va29yZWFqb29uZ2FuZ2RhaWx5LmpvaW5zLmNvbS8yMDIzLzA3LzEwL2VudGVydGFpbm1lbnQva3BvcC9OZXdKZWFucy1BRE9SLUhZQkUvMjAyMzA3MTAxNjM5MzE3MjguaHRtbNIBAA?oc=5;2023-07-10 07:00:00;1
"""R U Next"" Contestant Opens Up About Her Close Bond with ... - Koreaboo";https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LmtvcmVhYm9vLmNvbS9zdG9yaWVzL3ItdS1uZXh0LWNvbnRlc3RhbnQtdGFsa3MtY2xvc2UtZnJpZW5kc2hpcC1uZXdqZWFucy1oeWVpbi_SAQA?oc=5;2023-07-10 07:00:00;1
10 Cool New Pop Songs to Get You Through The Week: Metric, NewJeans, Priya Ragu & More - Billboard;https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LmJpbGxib2FyZC5jb20vbXVzaWMvcG9wL25ldy1wb3Atc29uZ3MtbWV0cmljLW5ld2plYW5zLXByaXlhLXJhZ3UtMTIzNTM2OTEzOC_SAVxodHRwczovL3d3dy5iaWxsYm9hcmQuY29tL211c2ljL3BvcC9uZXctcG9wLXNvbmdzLW1ldHJpYy1uZXdqZWFucy1wcml5YS1yYWd1LTEyMzUzNjkxMzgvYW1wLw?oc=5;2023-07-10 07:00:00;1
뉴진스, 음원퀸 저력 입증…선공개 싱글로 국내 주요 음원 차트 올킬 - 조선비즈 - 조선비즈;https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vYml6LmNob3N1bi5jb20vZW50ZXJ0YWlubWVudC9lbnRlcl9nZW5lcmFsLzIwMjMvMDcvMTAvNUFFRzQ0TlZMTDdYMjM0T1k0V1pIQkFOV0Uv0gFoaHR0cHM6Ly9iaXouY2hvc3VuLmNvbS9lbnRlcnRhaW5tZW50L2VudGVyX2dlbmVyYWwvMjAyMy8wNy8xMC81QUVHNDROVkxMN1gyMzRPWTRXWkhCQU5XRS8_b3V0cHV0VHlwZT1hbXA?oc=5;2023-07-10 07:00:00;0
NewJeans YouTube Shorts Exclusive #ImSuperShy Challenge - HYPEBEAST;https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vaHlwZWJlYXN0LmNvbS8yMDIzLzcvbmV3amVhbnMteW91dHViZS1zaG9ydHMtZXhjbHVzaXZlLWltc3VwZXJzaHktY2hhbGxlbmdlLWxhdW5jaC1pbmZv0gEA?oc=5;2023-07-09 07:00:00;1
Lana Del Rey, Lil Wayne, NewJeans and more to feature on new ... - NME;https://news.google.com/rss/articles/CBMiiwFodHRwczovL3d3dy5ubWUuY29tL2VuX2F1L25ld3MvbXVzaWMvbGFuYS1kZWwtcmV5LWxpbC13YXluZS1uZXdqZWFucy1hbmQtbW9yZS10by1mZWF0dXJlLW9uLW5ldy1qb24tYmF0aXN0ZS1hbGJ1bS13b3JsZC1tdXNpYy1yYWRpby0zNDY2NzIz0gEA?oc=5;2023-07-09 07:00:00;1
NewJeans's Minji dazzles for 'Vogue Korea' x 'Chanel' - allkpop;https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LmFsbGtwb3AuY29tL2FydGljbGUvMjAyMy8wNy9uZXdqZWFuc3MtbWluamktZGF6emxlcy1mb3Itdm9ndWUta29yZWEteC1jaGFuZWzSAQA?oc=5;2023-07-08 04:18:30;1
'편스토랑' 이찬원, 뉴진스 'Hype boy' 댄스 챌린지 - 금강일보;https://news.google.com/rss/articles/CBMiOGh0dHA6Ly93d3cuZ2dpbGJvLmNvbS9uZXdzL2FydGljbGVWaWV3Lmh0bWw_aWR4bm89OTgyNjY50gEA?oc=5;2023-07-07 10:25:00;0
뉴진스×파워퍼프걸 뮤비 터졌다, 벌써 300만뷰 넘겨 - 한겨레;https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vd3d3LmhhbmkuY28ua3IvYXJ0aS9jdWx0dXJlL2N1bHR1cmVfZ2VuZXJhbC8xMDk5MTYxLmh0bWzSAQA?oc=5;2023-07-07 07:00:00;0
